id,name,price,original_price,rating_average,review_count,author,category_path,quantity_sold,inventory_status,specifications
165030729,Những Kẻ Âu Lo,137000,180000,5,114,Fredrik Backman,Sách tiếng Việt > Sách văn học > Truyện dài,1215,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2022-02-28 00:00:00 | Kích thước: 13x20cm | Dịch Giả: Hoàng Anh | Loại bìa: Bìa mềm | Số trang: 544 | Nhà xuất bản: NXB Trẻ
91947689,7 Thói Quen Hiệu Quả (The 7 Habits Of Highly Effective People) - Stephen R. Covey - PACE Books,179000,250000,5,974,Stephen R. Covey,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,8866,available,"Phiên bản sách: Phiên bản thường | Công ty phát hành: Viện Quản lý PACE | Ngày xuất bản: 2021-04-15 00:00:00 | Kích thước: 15 x 23 cm | Dịch Giả: Hoàng Trung, Trí Thể, Uyên Phương, Thanh Hà, Trần Huỳnh | Loại bìa: Bìa cứng | Số trang: 536 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM"
70224520,Băng keo dán nano 2 mặt siêu dính trong suốt dày 1mm dài 2m rộng 3cm và 5cm,27896,27896,5,5,,Văn phòng phẩm > Dụng Cụ Văn Phòng > Băng keo > Băng keo hai mặt,66,available,"Thương hiệu: OEM | Xuất xứ thương hiệu: Trung Quốc | Xuất xứ (Made in): Trung Quốc | Model: BANGKEO2MAT | Chất liệu: Nano | Hướng dẫn bảo quản: <p style=""text-align: center;""><strong>Tránh nhiệt độ cao</strong></p>
<p style=""text-align: center;""><strong>Hướng dẫn sử dụng</strong></p>
<p style=""text-align: center;""><strong>Lau sạch và làm khô bề mặt chỗ cần dính </strong></p>
<p style=""text-align: center;""><strong>Dùng tay hoặc lấy vật gì đó trà mạnh lên miếng dán</strong></p> | Sản phẩm có được bảo hành không?: Không"
69644748,Thiền Sư Và Em Bé 5 Tuổi,92400,120000,5,69,Thích Nhất Hạnh,Sách tiếng Việt > Sách Tôn Giáo - Tâm Linh > Phật giáo,582,available,"Công ty phát hành: Saigon Books | Ngày xuất bản: 2020-10-01 00:00:00 | Kích thước: 13 x 20.5 cm | Dịch Giả: Chân Hội Nghiêm, Chân Duyệt Nghiêm, Đông Phong | Loại bìa: Bìa mềm | Số trang: 232 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Dân Trí"
55319105,Những Quy Luật Của Bản Chất Con Người,240000,300000,4.8,196,Robert Greene,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,1183,available,Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2020-05-22 11:17:19 | Kích thước: 15.5x23cm | Loại bìa: Bìa mềm | Số trang: 884 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: NXB Trẻ
50322710,48 Nguyên Tắc Chủ Chốt Của Quyền Lực (Tái Bản 2020),200000,200000,4.8,82,Robert Greene,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,722,available,Công ty phát hành: NXB Trẻ | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: NXB Trẻ
49910019,Bác Sĩ Riêng Của Bé Yêu - Chào Con! Ba Mẹ Đã Sẵn Sàng (Tái Bản),76000,95000,5,84,BS. Trần Thị Huyên Thảo,Sách tiếng Việt > Nuôi dạy con > Cẩm nang làm cha mẹ,849,available,Ngôn ngữ: Tiếng Việt | Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2020-03-02 00:00:00 | Kích thước: 15.5 x 23 cm | Loại bìa: Bìa mềm | Số trang: 224 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: NXB Trẻ
49002009,DƯỠNG TÂM GIÀU CÓ DƯỠNG THÂN NGHÈO KHÓ - NGUYỄN ANH DŨNG,88000,98000,0,0, Nguyễn Anh Dũng,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,,available,Công ty phát hành: SBOOKS | Ngày xuất bản: 2020-02-17 09:58:28 | Loại bìa: Bìa mềm | Số trang: 144 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
42230121,Sách Hiểu Về Trái Tim (Tái Bản 2019) - Minh Niệm,128000,158000,4.8,3709,Minh Niệm,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,36746,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: First News - Trí Việt | Ngày xuất bản: 2019-11-01 00:00:00 | Kích thước: 13 x 20.5 cm | Loại bìa: Bìa mềm | Số trang: 480 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM
32490132,Một Đời Như Kẻ Tìm Đường,140000,175000,5,243,Phan Văn Trường,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,1826,available,Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2019-09-01 00:00:00 | Loại bìa: Bìa mềm | Số trang: 416 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
13419678,Sách Đi Tìm Lẽ Sống (Tái Bản ),67000,88000,4.8,2482,Viktor Emil Frankl,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,23341,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: First News - Trí Việt | Ngày xuất bản: 2019-04-01 00:00:00 | Kích thước: 14.5 x 20.5 cm | Dịch Giả: Thanh Thảo | Loại bìa: Bìa mềm | Số trang: 224 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM
8886007,Ngàn Mặt Trời Rực Rỡ (Tái Bản),107900,130000,5,64,Khailed Hosseini,Sách tiếng Việt > Sách văn học > Truyện dài,364,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2018-12-01 00:00:00 | Loại bìa: Bìa mềm | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng
7982628,Suối Nguồn (Tái Bản),289000,380000,4.8,1464,Ayn Rand,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Đông,13177,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2018-12-01 00:00:00 | Kích thước: 17 x 24 cm | Dịch Giả: Nhiều dịch giả | Loại bìa: Bìa mềm | Số trang: 1200 | Nhà xuất bản: NXB Trẻ
7833728,Dạy Con Làm Giàu (Tập 1) - Để Không Có Tiền Vẫn Tạo Ra Tiền - Cha Giàu Cha Nghèo (Tái Bản),60800,80000,4.8,3572,Robert T. Kiyosaki,Sách tiếng Việt > Sách kinh tế > Bài học kinh doanh,38346,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2018-11-29 09:00:19 | Kích thước: <p>15 x 20.5 cm</p> | Dịch Giả: Thiên Kim | Loại bìa: Bìa mềm | Số trang: 193 | Nhà xuất bản: NXB Trẻ
4780917,Người Đua Diều (Tái Bản 2018),99100,129000,4.8,2687,Khaled Hosseini,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Đông,22432,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Nhã Nam | Ngày xuất bản: 2018-09-20 00:00:00 | Kích thước: 14 x 20.5 cm | Dịch Giả: Nguyễn Bản | Loại bìa: Bìa mềm | Số trang: 460 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
3304875,Điều Kỳ Diệu Của Tiệm Tạp Hóa NAMIYA (Tái Bản),87100,105000,5,257,Higashino Keigo,Sách tiếng Việt > Sách văn học > Truyện ngắn - Tản văn - Tạp Văn > Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,1244,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2018-07-07 09:10:15 | Kích thước: <p>14 x 20.5 cm</p> | Loại bìa: Bìa mềm | Số trang: 358 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
394473,Giấy Photo IK Plus A4 DL70,80000,80000,5,43,,Văn phòng phẩm > Sản phẩm về giấy > Giấy in > Giấy in - Fax - Photo,354,available,Thương hiệu: IK Plus | Xuất xứ thương hiệu: Thái Lan | Xuất xứ (Made in): Indonesia | Kích thước: 210mm x 297mm | Chất liệu: Giấy | Sản phẩm có được bảo hành không?: Không
277464359,(Tập Thơ) NGƯỜI LÀ MỘT BÓNG CHIM KHUÊ TÚ - Nguyễn Thiên Ngân – Phục Hưng Books,385000,385000,4.8,9,,Sách tiếng Việt > Sách văn học > Thơ,269,available,Công ty phát hành: Công ty TNHH Sách Phục Hưng | Nhà xuất bản: Nhà Xuất Bản Văn Học
276313958,Vẻ Đẹp Của Cảnh Sắc Tầm Thường,164500,235000,5,43,Đặng Hoàng Giang,Sách tiếng Việt > Sách kỹ năng sống > Sách kỹ năng mềm > Sách Chữa Lành,892,available,Bookcare: Có | Công ty phát hành: Alphabooks | Kích thước: 14.5x20.5cm | Loại bìa: Tùy chọn phiên bản bìa cứng hoặc bìa mềm | Số trang: 400 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
275599939,Sưởi Ấm Mặt Trời: Tập 2 Của Cây Cam Ngọt,120000,160000,5,133,José Mauro de Vasconcelos,Sách tiếng Việt > Sách văn học > Truyện dài,2224,available,Công ty phát hành: Nhã Nam | Kích thước: 14 x 20.5cm | Loại bìa: Bìa mềm | Số trang: 376 | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
275362670,Sakamoto Days Sát thủ huyền thoại,39000,42300,5,34,Yuto Suzuki,"Sách tiếng Việt > Truyện Tranh, Manga, Comic",1197,available,"Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2024-06-28 00:00:00 | Kích thước: 11,3x17,6 cm | Loại bìa: Bìa mềm | Số trang: 192 | Nhà xuất bản: NXB Trẻ"
274845339,Đắc Nhân Tâm,55900,86000,5,2,Dale Carnegie,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,217,available,Công ty phát hành: Alphabooks | Ngày xuất bản: 2024-04-15 00:00:00 | Kích thước: 14 x 20.5 cm | Dịch Giả: Lê Minh Ngọc | Loại bìa: Bìa mềm | Số trang: 368 | Nhà xuất bản: Nhà Xuất Bản Dân Trí
274649745,Luật Tâm Thức – Vũ Trụ Nhất Nguyên Luận,210000,288000,4.7,114,Ngô Sa Thạch,Sách tiếng Việt > Sách Kiến Thức Tổng Hợp > Lĩnh vực khác,1725,available,"Bookcare: Có | Công ty phát hành: Skybooks | Kích thước: 15,7x24 cm | Loại bìa: Bìa mềm | Số trang: 480 | Nhà xuất bản: Nhà Xuất Bản Lao Động"
270546273,Combo Tư Duy Ngược + Tư Duy Mở (Nguyễn Anh Dũng) SBOOKS ,135000,276000,4.7,182, Nguyễn Anh Dũng,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,3161,available,Công ty phát hành: SBOOKS | Ngày xuất bản: 2023-07-22 10:41:07 | Số trang: 416 | Nhà xuất bản: Nhà Xuất Bản Dân Trí
270504803,4 Nguyên Tắc Thực Thi (The 4 Disciplines Of Execution),135300,205000,5,17,Sean Covey,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,677,available,"Công ty phát hành: Viện Quản Lý P.A.C.E | Kích thước: 15 x 23 cm | Dịch Giả: Nguyễn Thúy Uyên Phương
Nguyễn Ngọc Đan Thanh
Kiều Thùy Linh | Loại bìa: Bìa cứng | Số trang: 400 | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM"
270234757,Xứ Sở Miên Man,155000,220000,5,127,Jun Phạm (365 Band),Sách tiếng Việt > Sách thiếu nhi  > Văn học thiếu nhi,1826,available,Phiên bản sách: Phiên bản thường | Ngôn ngữ: Tiếng Việt | Công ty phát hành: Skybooks | Ngày xuất bản: 2023-01-01 00:00:00 | Kích thước: 14.5x20.5 cm | Loại bìa: Bìa mềm | Số trang: 264 | Nhà xuất bản: Nhà Xuất Bản Phụ Nữ Việt Nam
252884778,Móc Khóa 9 Mèo  Bộ Siêu Tập Key Chain_ Hàng Chính Hãng,59000,59000,0,0,,Quà lưu niệm > Móc Khóa,23,available,Thương hiệu: Kai Nguyễn | Xuất xứ (Made in): Trung Quốc | Chất liệu: PC | Xuất xứ thương hiệu: Việt Nam | Sản phẩm có được bảo hành không?: Không
249876840,"Beartown - Thị trấn nhỏ, giấc mơ lớn",160000,210000,5,94,Fredrik Backman,Sách tiếng Việt > Sách văn học > Truyện dài,1074,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2023-04-12 00:00:00 | Kích thước: 13 x 20 cm | Dịch Giả: Hoàng Anh | Loại bìa: Bìa mềm | Số trang: 604 | Nhà xuất bản: NXB Trẻ
249875170,Hai số phận (bìa cứng),169000,235000,5,289,Jeffrey Archer,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Tây,2216,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Huy Hoàng Bookstore | Ngày xuất bản: 2023-03-14 00:00:00 | Kích thước: 13.5 x 20.5 cm | Dịch Giả: Nguyễn Việt Hải | Loại bìa: Bìa cứng | Số trang: 768 | Nhà xuất bản: Nhà Xuất Bản Văn Học
249875150,Hai số phận (bìa mềm),149000,195000,5,168,Jeffrey Archer,Sách tiếng Việt > Sách văn học > Tiểu Thuyết > Tiểu Thuyết Phương Tây,1773,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Huy Hoàng Bookstore | Ngày xuất bản: 2023-03-14 00:00:00 | Kích thước: 13.5 x 20.5 cm | Dịch Giả: Nguyễn Việt Hải | Loại bìa: Bìa mềm | Số trang: 768 | Nhà xuất bản: Nhà Xuất Bản Văn Học
196411152,"The Mountain Is You - Nếu Không Giải Quyết Vấn Đề, Bạn Sẽ Trở Thành Vấn Đề",125000,148000,0,0,Brianna Wiest,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,1,available,Công ty phát hành: BIZBOOKS | Ngày xuất bản: 2022-08-08 00:00:00 | Kích thước: 14x20.5 cm | Loại bìa: Bìa mềm | Số trang: 303 | Nhà xuất bản: Nhà Xuất Bản Hồng Đức
195801321,The One Thing - Điều Ý Nghĩa Nhất (Tái Bản 2022),77300,119000,4.8,96,Jay Papasan Gary Keller,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,2132,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Alphabooks | Ngày xuất bản: 2022-08-01 00:00:00 | Kích thước: 13x20.5 cm | Dịch Giả: Tuấn Trương | Loại bìa: Bìa mềm | Số trang: 260 | Nhà xuất bản: Nhà Xuất Bản Lao Động
190843478,COMBO 4 - (TRÍ TUỆ CỦA NGƯỜI XƯA - ĐẠO LÝ NGƯỜI XƯA - HIỂU NGƯỜI để DÙNG NGƯỜI - CỔ HỌC TINH HOA) - MINH TRIẾT PHƯƠNG ĐÔNG,495000,582000,4.5,2,,Sách tiếng Việt > Sách Kiến Thức Tổng Hợp > Triết Học > Triết Học phương Đông,9,available,Công ty phát hành: SBOOKS | Ngày xuất bản: 2022-07-13 00:03:00 | Loại bìa: Bìa mềm | Số trang: 1323 | Nhà xuất bản: Nhà Xuất Bản Văn Học
190238356,Kỷ Luật Bản Thân,133000,189000,4.7,221,Richard Guare,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,3543,available,"Phiên bản sách: Phiên bản thường | Công ty phát hành: 1980 Books | Ngày xuất bản: 2022-07-07 00:00:00 | Kích thước: 13x20,5cm | Dịch Giả: Ngô Cẩm Ly | Loại bìa: Bìa mềm | Số trang: 396 | Nhà xuất bản: Nhà Xuất Bản Công Thương"
187827003,Không Diệt Không Sinh Đừng Sợ Hãi (TB5),71500,110000,5,1848,Thích Nhất Hạnh,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,29279,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Saigon Books | Ngày xuất bản: 2022-06-01 00:00:00 | Kích thước: 20.5 x 13 cm x 1.2 | Loại bìa: Bìa mềm | Số trang: 224 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
179063564,Tôi Tự Học,94600,120000,4.8,257,Thu Giang Nguyễn Duy Cần,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,3368,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: NXB Trẻ | Ngày xuất bản: 2022-01-01 00:00:00 | Kích thước: 13x19cm | Loại bìa: Bìa mềm | Số trang: 392 | Nhà xuất bản: NXB Trẻ
170708219,Đừng Bao Giờ Chia Đôi Lợi Ích Trong Mọi Cuộc Đàm Phán,128000,179000,5,85,Chris Voss,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,1576,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Alphabooks | Ngày xuất bản: 2022-03-03 00:00:00 | Kích thước: 13x20.5cm | Dịch Giả: Phan Ngọc Lệ Minh | Loại bìa: Bìa mềm | Số trang: 420 | Nhà xuất bản: Nhà Xuất Bản Thế Giới
154245455,Combo 2 Cuốn Nghiền Từ Vựng Tiếng Anh: Học Qua Gốc Từ Bằng Hình Ảnh - Gốc Từ Là Bí Quyết Để Ghi Nhớ Hàng Nghìn Từ Vựng,180000,270000,5,291,Kenji Shimizu,Sách tiếng Việt > Sách Học Ngoại Ngữ > Sách Học Tiếng Anh > Từ Vựng Tiếng Anh,2483,available,Phiên bản sách: Phiên bản thường | Công ty phát hành: Megabook | Ngày xuất bản: 2022-01-01 00:00:00 | Kích thước: 14 x 20 cm | Loại bìa: Bìa mềm | Số trang: 608 | Nhà xuất bản: Nhà Xuất Bản Hà Nội
120219394,Tôi Nói Gì Khi Nói Về Chạy Bộ,64600,76000,5,16,Haruki Murakami,Sách tiếng Việt > Sách văn học > Truyện ngắn - Tản văn - Tạp Văn > Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,145,available,Công ty phát hành: Nhã Nam | Ngày xuất bản: 2021-08-15 00:00:00 | Kích thước: 13 x 20.5 cm | Dịch Giả: Thiên Nga | Loại bìa: Bìa mềm | Số trang: 235 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Hội Nhà Văn
107802183,Sách Sức Mạnh Tiềm Thức (Tái Bản) (Bìa Mềm),99800,128000,5,141,Joseph Murphyc,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,1604,available,Công ty phát hành: First News - Trí Việt | Ngày xuất bản: 2021-06-01 00:00:00 | Kích thước: 14.5 x 20.5 cm | Dịch Giả: Bùi Thanh Châu-Mai Sơn | Loại bìa: Bìa mềm | Số trang: 336 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Tổng hợp TP.HCM
106863963,Tâm Lý Học - Phác Họa Chân Dung Kẻ Phạm Tội,145000,145000,5,613,Diệp Hồng Vũ,Sách tiếng Việt > Sách kỹ năng sống > Sách tư duy - Kỹ năng sống,2506,available,Công ty phát hành: BeBooks | Ngày xuất bản: 2021-06-12 00:00:00 | Kích thước: 16 x 24 cm | Dịch Giả: Đỗ Ái Nhi | Loại bìa: Bìa mềm | Số trang: 280 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Thanh Niên
95289208,Người Bà Tài Giỏi Vùng Saga,102400,128000,5,78,Yoshichi Shimada,Sách tiếng Việt > Sách văn học > Truyện ngắn - Tản văn - Tạp Văn > Truyện ngắn - Tản văn - Tạp Văn Nước Ngoài,376,available,Công ty phát hành: Huy Hoàng Bookstore | Ngày xuất bản: 2021-05-01 00:00:00 | Kích thước: 13 x 18.5 cm | Dịch Giả: Bảo Lam Anh | Loại bìa: Bìa mềm | Số trang: 216 | Phương thức giao hàng Seller Delivery: Nhà bán giao hàng cho khách hàng | Nhà xuất bản: Nhà Xuất Bản Thanh Niên
